"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41142967,133165356,1,22-SEP-20,1,"N",51,5,43,"M",1,2,"R","","",43,0
2020,41142971,133169962,1,22-SEP-20,1,"N",16,5,44,"F",1,2,"R","","",44,0
2020,41142980,133170019,1,22-SEP-20,1,"N",27,5,30,"F",2,2,"R","","",30,0
2020,38382997,124077468,1,11-FEB-20,1,"N",27,5,23,"M",2,2,"R","","",23,0
2020,41142981,133165428,1,23-SEP-20,1,"N",35,5,31,"F",1,2,"R","","",31,0
2020,38380985,124063768,1,05-MAR-20,1,"N",23,5,57,"M",2,2,"R","","",57,0
2020,38380996,124063825,1,31-JAN-20,1,"N",23,5,25,"M",1,2,"N","","",25,0
2020,38380997,124063825,2,31-JAN-20,1,"N",23,5,23,"M",1,2,"N","","",23,0
2020,40961519,132487355,1,02-FEB-20,2,"N",62,5,18,"F",1,2,"R","","",18,0
2020,38381020,124063939,1,23-JAN-20,1,"N",16,5,30,"M",1,2,"R","","",30,0
2020,38381021,124063941,1,04-MAR-20,1,"N",35,5,27,"F",1,2,"R","","",27,0
2020,40961520,132487358,1,02-FEB-20,1,"N",23,5,26,"M",2,2,"R","","",26,0
2020,38376277,124063994,4,21-FEB-20,1,"N",16,5,17,"M",1,1,"R","R","",17,0
2020,38376276,124063994,3,21-FEB-20,1,"N",16,5,18,"M",4,2,"R","","",18,0
2020,38381043,124063994,2,21-FEB-20,1,"N",16,5,18,"M",1,1,"R","","",18,0
2020,38381042,124063994,1,21-FEB-20,1,"N",16,5,19,"M",1,1,"R","","",19,0
2020,38381051,124064009,1,23-JAN-20,1,"N",51,5,19,"M",2,2,"R","","",19,0
2020,40961521,132487358,2,02-FEB-20,1,"N",23,5,21,"F",2,2,"R","","",21,0
2020,40961522,132487365,1,04-FEB-20,1,"N",51,5,19,"M",1,1,"R","","",19,0
2020,40961524,132487369,1,03-FEB-20,1,"N",44,5,20,"M",2,2,"R","","",20,0
2020,40961568,132487518,1,27-NOV-20,2,"N",16,5,20,"F",2,2,"N","","",20,0
2020,38381094,124064173,1,04-MAR-20,1,"N",14,5,32,"M",1,2,"R","","",32,0
2020,38381095,124064173,2,04-MAR-20,1,"N",14,5,31,"M",1,2,"R","","",31,0
2020,40961572,132487529,1,14-FEB-20,1,"N",23,5,16,"F",2,2,"R","R","",16,0
2020,38376296,124060989,1,23-JAN-20,1,"C",35,5,45,"M",1,2,"R","","",45,0
2020,38381111,124064230,1,03-MAR-20,1,"N",63,5,39,"M",1,2,"R","","",39,0
2020,38381122,124064298,1,04-MAR-20,1,"N",16,5,24,"M",1,2,"R","","",24,0
2020,40961573,132487529,2,14-FEB-20,1,"N",23,5,14,"F",2,2,"R","R","",14,0
2020,38381199,124064606,1,31-JAN-20,1,"N",16,5,21,"M",2,2,"R","","",21,0
2020,38381202,124064622,2,22-JAN-20,1,"N",16,5,22,"M",2,2,"R","","",22,0
2020,38381201,124064622,1,22-JAN-20,1,"N",23,5,22,"M",2,2,"R","","",22,0
2020,40961576,132487535,1,15-FEB-20,1,"N",27,5,41,"M",1,2,"R","","",41,0
2020,38381252,124064910,1,02-MAR-20,1,"N",23,5,29,"F",1,2,"R","","",29,0
2020,38381253,124064910,2,02-MAR-20,3,"N",48,5,29,"F",1,2,"R","","",29,0
2020,40961578,132487539,1,28-FEB-20,1,"N",44,5,42,"M",1,2,"R","","",42,0
2020,40961582,132487543,1,15-FEB-20,1,"N",40,5,34,"M",1,2,"R","","",34,0
2020,40961591,132487565,1,09-SEP-20,2,"N",16,5,73,"F",1,,"U","","",73,0
2020,40965383,132483607,1,21-FEB-20,1,"N",40,5,29,"F",2,2,"R","","",29,0
2020,40965407,132487601,1,20-FEB-20,1,"N",39,5,45,"M",2,2,"R","","",45,0
2020,40961605,132487631,2,22-FEB-20,1,"N",27,5,50,"M",2,2,"R","","",50,0
2020,38381307,124065130,1,01-MAR-20,1,"N",16,5,21,"F",1,2,"R","","",21,0
2020,40961604,132487631,1,22-FEB-20,1,"N",27,5,35,"M",2,2,"R","","",35,0
2020,40965425,132487636,2,22-FEB-20,1,"N",47,5,41,"M",1,2,"N","","",41,0
2020,38381334,124065230,2,21-JAN-20,1,"N",16,5,39,"F",1,2,"N","","",39,0
2020,38381333,124065230,1,21-JAN-20,1,"N",35,5,45,"M",1,2,"R","","",45,0
2020,38381336,124065247,1,21-JAN-20,1,"N",35,5,36,"M",2,2,"R","","",36,0
2020,38381338,124065255,1,01-MAR-20,1,"N",23,5,31,"F",2,2,"R","","",31,0
2020,40965424,132487636,1,22-FEB-20,1,"N",47,5,33,"F",1,2,"N","","",33,0
2020,38381368,124065372,1,21-JAN-20,1,"N",23,5,32,"M",2,2,"R","","",32,0
2020,38381375,124065391,1,21-FEB-20,1,"N",39,5,29,"M",2,2,"R","","",29,0
2020,38381388,124065443,1,17-MAR-20,1,"N",51,5,56,"M",1,2,"R","","",56,0
2020,40965426,132487641,1,23-FEB-20,1,"N",51,5,49,"M",1,2,"U","","",49,0
2020,40961612,132487658,1,25-FEB-20,1,"N",51,5,46,"M",1,2,"R","","",46,0
2020,40961638,132487698,1,31-MAR-20,1,"N",27,5,16,"F",2,2,"R","R","",16,0
2020,40961641,132487702,1,02-APR-20,1,"N",23,5,37,"M",2,2,"R","","",37,0
2020,38381431,124065613,1,20-FEB-20,1,"N",16,5,32,"M",1,2,"R","","",32,0
2020,38369220,124047872,1,06-MAR-20,2,"N",16,5,42,"M",2,2,"N","","",42,0
2020,38369314,124055605,1,03-MAR-20,2,"N",39,5,41,"F",2,2,"U","","",41,0
2020,41144927,133167992,1,03-SEP-20,1,"N",16,5,29,"M",2,2,"R","","",29,0
2020,41142784,133168272,1,06-SEP-20,1,"N",27,5,29,"M",2,2,"R","","",29,0
2020,41144975,133168311,1,06-SEP-20,1,"N",23,5,36,"M",2,2,"R","","",36,0
2020,38369449,124048382,1,06-MAR-20,2,"N",47,5,15,"M",1,2,"R","R","",15,0
2020,41142817,133164399,1,11-SEP-20,1,"N",51,5,41,"M",2,2,"R","","",41,0
2020,38375033,124048760,1,14-JAN-20,1,"N",28,5,29,"M",2,2,"N","","",29,0
2020,38379637,124056182,1,18-JAN-20,1,"N",28,5,29,"M",2,2,"N","","",29,0
2020,38379717,124048968,1,13-MAR-20,1,"N",36,5,35,"M",1,2,"R","","",35,0
2020,41142846,133168807,1,11-SEP-20,1,"N",40,5,20,"F",2,2,"U","","",20,0
2020,41145059,133168807,2,11-SEP-20,1,"N",40,5,32,"M",2,2,"R","","",32,0
2020,38379976,124049592,1,21-FEB-20,1,"N",23,5,49,"M",2,2,"U","","",49,0
2020,41142853,133164592,1,11-SEP-20,1,"N",23,5,38,"F",1,2,"R","","",38,0
2020,41142855,133168869,1,11-SEP-20,1,"N",39,5,34,"M",2,2,"R","","",34,0
2020,41142857,133168883,1,12-SEP-20,1,"N",51,5,26,"M",2,2,"R","","",26,0
2020,38382709,124076107,2,29-JAN-20,1,"N",16,5,23,"F",1,2,"R","","",23,0
2020,38382708,124076107,1,29-JAN-20,1,"N",16,5,26,"M",1,2,"N","","",26,0
2020,38382712,124076127,1,14-FEB-20,1,"N",16,5,24,"M",2,2,"R","","",24,0
2020,38382715,124076138,1,04-JAN-20,1,"N",14,5,41,"M",1,2,"R","","",41,0
2020,41145077,133168894,1,12-SEP-20,1,"N",51,5,33,"M",2,2,"R","","",33,0
2020,38377442,124076496,1,02-JAN-20,1,"N",16,5,38,"M",1,2,"N","","",38,0
2020,41142871,133164689,1,13-SEP-20,1,"C",35,5,40,"F",1,2,"R","","",40,0
2020,38382799,124076519,1,02-JAN-20,1,"N",23,5,58,"M",2,2,"R","","",58,0
2020,38377493,124076522,1,02-JAN-20,1,"N",23,5,19,"M",2,2,"R","","",19,0
2020,38382800,124076525,1,13-FEB-20,1,"N",51,5,40,"F",1,2,"R","","",40,0
2020,41145092,133168981,1,13-SEP-20,1,"N",38,5,21,"F",2,2,"R","","",21,0
2020,38382824,124076663,1,13-FEB-20,1,"N",23,5,31,"F",2,2,"R","","",31,0
2020,38382825,124076663,2,13-FEB-20,1,"N",23,5,29,"F",2,2,"R","","",29,0
2020,38377583,124081546,1,01-JAN-20,1,"N",23,5,63,"M",1,2,"R","","",63,0
2020,38382834,124076717,1,01-JAN-20,1,"N",51,5,30,"M",1,1,"R","","",30,0
2020,41145134,133169201,1,15-SEP-20,1,"N",23,5,51,"M",2,2,"R","","",51,0
2020,38382838,124076734,1,01-JAN-20,1,"N",51,5,49,"M",1,2,"R","","",49,0
2020,41145135,133164841,1,25-SEP-20,1,"C",21,5,34,"M",2,2,"R","","",34,0
2020,38382856,124076831,1,29-JAN-20,1,"N",35,5,20,"F",1,2,"N","","",20,0
2020,41145144,133169271,1,15-SEP-20,1,"N",39,5,33,"M",2,2,"R","","",33,0
2020,38382884,124076946,1,28-JAN-20,1,"N",27,5,50,"M",2,2,"R","","",50,0
2020,38382891,124076988,1,28-JAN-20,1,"N",35,5,25,"F",2,2,"R","","",25,0
2020,41145145,133169271,2,15-SEP-20,1,"N",16,5,28,"M",2,2,"R","","",28,0
2020,41142895,133169278,1,15-SEP-20,1,"N",16,5,18,"M",1,1,"R","","",18,0
2020,38381508,124065917,1,15-MAR-20,1,"C",16,5,34,"M",1,2,"R","","",34,0
2020,38381519,124065955,1,19-MAR-20,1,"N",16,5,39,"M",2,2,"R","","",39,0
2020,38381521,124065960,1,16-MAR-20,1,"N",51,5,29,"M",2,2,"R","","",29,0
2020,38376528,124065960,2,16-MAR-20,1,"N",53,5,32,"F",2,2,"R","","",32,0
2020,38376541,124066032,1,15-MAR-20,1,"N",39,5,15,"M",1,2,"R","R","",15,0
2020,38376559,124067168,1,20-FEB-20,1,"N",16,5,38,"F",1,2,"R","","",38,0
2020,38381587,124071248,1,18-JAN-20,1,"N",51,5,72,"M",1,1,"R","","",72,0
2020,38381597,124071301,1,18-JAN-20,1,"N",51,5,27,"M",1,2,"R","","",27,0
2020,38376580,124067261,1,18-JAN-20,1,"N",44,5,64,"M",2,2,"R","","",64,0
2020,38381599,124071316,1,18-JAN-20,1,"N",16,5,39,"F",1,2,"R","","",39,0
2020,38376585,124067281,1,18-JAN-20,1,"N",23,5,51,"M",1,2,"N","","",51,0
2020,38381607,124071365,1,18-JAN-20,1,"N",51,5,57,"M",2,2,"R","","",57,0
2020,38381619,124071416,1,18-JAN-20,1,"N",27,5,40,"F",2,2,"R","","",40,0
2020,38381620,124071417,1,18-JAN-20,1,"N",51,5,53,"M",2,1,"R","","",53,0
2020,38381633,124071500,1,17-JAN-20,1,"N",51,5,35,"F",1,2,"U","","",35,0
2020,38381640,124071540,1,17-JAN-20,1,"N",23,5,26,"M",2,2,"R","","",26,0
2020,38381644,124071556,1,19-FEB-20,1,"N",51,5,48,"M",2,2,"R","","",48,0
2020,38376643,124071661,1,19-FEB-20,1,"N",35,5,32,"F",1,2,"U","","",32,0
2020,38381808,124072258,1,31-JAN-20,1,"N",35,5,55,"M",1,2,"R","","",55,0
2020,38376790,124068169,1,03-JAN-20,1,"N",35,5,35,"M",1,2,"R","","",35,0
2020,38376794,124072322,1,14-JAN-20,1,"N",35,5,19,"F",1,2,"R","","",19,0
2020,38376795,124072322,2,14-JAN-20,1,"N",35,5,31,"F",1,2,"R","","",31,0
2020,38376805,124072384,1,14-JAN-20,1,"N",51,5,32,"M",2,2,"R","","",32,0
2020,38381839,124072401,3,19-FEB-20,1,"N",16,5,57,"F",1,2,"R","","",57,0
2020,38381837,124072401,1,19-FEB-20,1,"N",16,5,40,"M",1,2,"R","","",40,0
2020,38381840,124072401,4,19-FEB-20,1,"C",16,5,40,"M",1,2,"R","","",40,0
2020,38381838,124072401,2,19-FEB-20,1,"N",16,5,36,"F",1,2,"R","","",36,0
2020,38376815,124068257,1,31-JAN-20,1,"N",16,5,39,"M",1,2,"R","","",39,0
2020,38381842,124072416,1,15-JAN-20,1,"N",16,5,36,"M",2,2,"R","","",36,0
2020,38381844,124072422,1,14-JAN-20,1,"N",16,5,26,"M",1,2,"R","","",26,0
2020,38381878,124072517,1,14-JAN-20,1,"N",35,5,27,"F",1,2,"N","","",27,0
2020,38381883,124072537,1,14-JAN-20,1,"N",23,5,42,"M",1,2,"R","","",42,0
2020,38381885,124072540,1,14-JAN-20,1,"N",23,5,22,"F",2,2,"R","","",22,0
2020,38381886,124072540,2,14-JAN-20,1,"M",23,5,24,"F",2,1,"R","","",24,0
2020,38381897,124072570,1,14-JAN-20,1,"M",35,5,23,"F",2,2,"R","","",23,0
2020,38381898,124072575,1,14-JAN-20,1,"N",27,5,32,"M",2,2,"R","","",32,0
2020,38380850,124063205,1,06-MAR-20,1,"N",51,5,32,"M",2,2,"R","","",32,0
2020,38380853,124063217,1,25-JAN-20,1,"N",16,5,30,"F",2,2,"R","","",30,0
2020,38376131,124063218,1,06-MAR-20,1,"C",23,5,27,"F",1,2,"R","","",27,0
2020,38376159,124063285,1,06-MAR-20,1,"N",16,5,28,"M",2,2,"R","","",28,0
2020,38380862,124063286,1,22-FEB-20,1,"N",27,5,26,"M",2,2,"R","","",26,0
2020,38380865,124063301,1,22-FEB-20,2,"N",23,5,17,"M",2,2,"R","R","",17,0
2020,38380885,124063392,1,22-FEB-20,1,"N",51,5,36,"M",1,2,"R","","",36,0
2020,38380901,124063447,1,25-JAN-20,1,"N",35,5,28,"F",1,2,"R","","",28,0
2020,38380920,124063519,1,06-MAR-20,1,"N",16,5,47,"M",1,2,"R","","",47,0
2020,38380924,124063525,1,06-MAR-20,1,"N",16,5,59,"M",1,2,"R","","",59,0
2020,38380925,124063526,1,24-JAN-20,1,"N",51,5,35,"F",2,2,"R","","",35,0
2020,38376199,124063561,1,24-JAN-20,1,"N",16,5,24,"F",1,2,"R","","",24,0
2020,38376200,124063561,2,24-JAN-20,1,"N",16,5,29,"M",1,2,"R","","",29,0
2020,38376201,124063561,3,24-JAN-20,1,"N",16,5,26,"M",1,2,"R","","",26,0
2020,38380940,124063580,1,05-MAR-20,1,"N",51,5,46,"M",1,2,"R","","",46,0
2020,38380955,124063639,1,05-MAR-20,1,"N",16,5,37,"M",1,2,"N","","",37,0
2020,38376223,124063665,1,24-JAN-20,1,"N",39,5,19,"M",2,2,"R","","",19,0
2020,38381001,124063844,1,24-JAN-20,1,"N",16,5,36,"M",1,2,"N","","",36,0
2020,38381005,124063865,1,04-MAR-20,1,"N",16,5,25,"M",2,2,"R","","",25,0
2020,38381013,124063883,1,04-MAR-20,1,"N",63,5,37,"F",1,2,"R","","",37,0
2020,38376266,124063924,1,21-JAN-20,2,"N",23,5,20,"M",2,2,"R","","",20,0
2020,38673734,125113598,1,13-MAY-20,3,"N",45,5,31,"F",1,2,"R","","",31,0
2020,38673752,125113716,1,10-MAY-20,1,"N",16,5,33,"F",1,2,"R","","",33,0
2020,38673755,125113716,2,10-MAY-20,1,"N",16,5,46,"M",1,2,"R","","",46,0
2020,38677562,125116351,1,27-MAY-20,1,"N",29,5,30,"M",1,2,"N","","",30,0
2020,38673823,125116408,1,01-JAN-20,2,"N",48,5,42,"M",2,,"","","",42,0
2020,38677594,125116455,1,17-FEB-20,3,"N",23,5,54,"M",2,2,"","","",54,0
2020,38374821,124048147,1,07-MAR-20,1,"N",23,5,39,"M",1,2,"N","","",39,0
2020,38677649,125114144,1,05-MAR-20,3,"N",46,5,31,"F",2,2,"R","","",31,0
2020,38369385,124048268,2,28-FEB-20,1,"N",35,5,50,"M",2,2,"N","","",50,0
2020,38369384,124048268,1,28-FEB-20,1,"N",35,5,42,"F",1,2,"N","","",42,0
2020,38374980,124055988,1,07-MAR-20,2,"N",23,5,30,"F",1,2,"N","","",30,0
2020,38673933,125114222,1,13-JUN-20,3,"N",51,5,28,"M",1,,"R","","",28,0
2020,38375106,124048991,1,01-MAR-20,1,"N",16,5,32,"M",2,2,"R","","",32,0
2020,38375114,124049011,1,27-JAN-20,2,"N",23,5,49,"F",2,2,"N","","",49,0
2020,38379762,124056391,1,27-JAN-20,1,"N",23,5,33,"F",2,2,"N","","",33,0
2020,38375154,124056420,1,10-FEB-20,1,"N",16,5,31,"M",1,1,"N","","",31,0
2020,38379822,124056507,1,29-JAN-20,1,"N",35,5,37,"F",1,2,"R","","",37,0
2020,38375240,124049361,1,05-FEB-20,1,"N",21,5,32,"M",1,2,"R","","",32,0
2020,38386724,124106239,1,15-MAR-20,3,"N",53,5,22,"M",1,2,"N","","",22,0
2020,38389915,124105909,1,13-FEB-20,1,"N",10,5,29,"M",1,2,"","","",29,0
2020,38386732,124106250,1,29-MAR-20,1,"N",27,5,65,"M",1,3,"","","",65,0
2020,38389920,124105928,1,07-MAR-20,2,"N",35,5,18,"M",1,2,"N","","",18,0
2020,38386736,124105928,2,07-MAR-20,2,"N",16,5,17,"M",1,2,"R","R","",17,0
2020,40564540,131199230,1,30-JAN-20,3,"N",51,5,39,"M",2,2,"R","","",39,0
2020,38376886,124072894,1,13-JAN-20,2,"N",23,5,20,"F",2,2,"R","","",20,0
2020,38382010,124073064,1,13-JAN-20,1,"N",16,5,26,"F",1,1,"R","","",26,0
2020,38382011,124073064,2,13-JAN-20,1,"N",48,5,26,"F",1,2,"U","","",26,0
2020,38382012,124073070,1,18-FEB-20,1,"N",23,5,19,"M",2,2,"R","","",19,0
2020,38382013,124073070,2,18-FEB-20,1,"N",23,5,18,"M",2,2,"R","","",18,0
2020,38382027,124073106,1,23-JAN-20,3,"N",51,5,31,"M",2,2,"R","","",31,0
2020,38382044,124073204,1,13-JAN-20,1,"N",16,5,33,"F",1,2,"N","","",33,0
2020,38382048,124073212,1,12-JAN-20,1,"N",40,5,15,"M",2,2,"R","R","",15,0
2020,38382059,124073235,1,12-JAN-20,1,"N",51,5,25,"M",2,2,"R","","",25,0
2020,40564556,131199269,1,22-JAN-20,1,"N",40,5,52,"M",2,2,"R","","",52,0
2020,40564559,131199270,1,24-JAN-20,1,"N",16,5,32,"F",1,2,"R","","",32,0
2020,40564560,131199270,2,24-JAN-20,1,"M",28,5,31,"M",1,2,"R","","",31,0
2020,40564566,131199283,1,26-FEB-20,3,"N",27,5,30,"M",1,2,"R","","",30,0
2020,40564599,131199371,1,21-MAY-20,3,"N",40,5,27,"M",2,2,"R","","",27,0
2020,40564619,131203250,1,02-MAY-20,1,"N",35,5,34,"F",1,2,"R","","",34,0
2020,40564632,131203325,1,03-MAY-20,1,"N",51,5,19,"M",1,2,"R","","",19,0
2020,40563692,131199604,1,04-MAY-20,1,"N",16,5,43,"F",1,2,"N","","",43,0
2020,40563703,131199641,1,05-MAY-20,1,"N",16,5,26,"F",1,2,"R","","",26,0
2020,38382146,124073607,1,11-JAN-20,1,"N",16,5,26,"F",1,2,"R","","",26,0
2020,38382148,124073615,1,11-JAN-20,1,"N",51,5,35,"M",2,2,"R","","",35,0
2020,38382153,124073641,1,28-FEB-20,1,"N",27,5,15,"M",2,2,"R","R","",15,0
2020,38382173,124073717,1,11-JAN-20,1,"N",16,5,40,"M",1,2,"R","","",40,0
2020,38382186,124073748,1,11-JAN-20,1,"N",51,5,27,"M",2,2,"R","","",27,0
2020,38382189,124073758,1,11-JAN-20,1,"N",51,5,24,"M",1,2,"R","","",24,0
2020,40563707,131199648,2,05-MAY-20,1,"N",16,5,19,"F",4,2,"R","","",19,0
2020,40564647,131199648,4,05-MAY-20,1,"N",34,5,17,"F",4,2,"R","R","",17,0
2020,40563708,131199648,3,05-MAY-20,1,"N",34,5,19,"M",4,2,"R","","",19,0
2020,40563706,131199648,1,05-MAY-20,1,"N",34,5,17,"M",4,2,"R","R","",17,0
2020,38382226,124073944,1,17-FEB-20,1,"N",23,5,30,"M",2,2,"R","","",30,0
2020,40563740,131203540,3,08-MAY-20,1,"N",16,5,45,"F",1,2,"R","","",45,0
2020,40564668,131203540,2,07-MAY-20,1,"N",16,5,39,"M",2,2,"R","","",39,0
2020,38382238,124074022,1,17-FEB-20,1,"N",23,5,39,"F",1,2,"R","","",39,0
2020,40563739,131203540,1,07-MAY-20,1,"N",16,5,47,"M",2,2,"R","","",47,0
2020,38382249,124074088,1,29-JAN-20,1,"N",21,5,35,"M",2,2,"U","","",35,0
2020,41145070,133168871,1,11-SEP-20,1,"N",16,5,56,"F",1,2,"U","","",56,0
2020,38381028,124063960,1,04-MAR-20,1,"N",16,5,65,"F",1,2,"R","","",65,0
2020,41145071,133168871,2,11-SEP-20,1,"N",16,5,35,"F",1,2,"R","","",35,0
2020,41142876,133169053,1,13-SEP-20,1,"N",51,5,21,"M",2,2,"R","","",21,0
2020,38381035,124063971,1,04-MAR-20,1,"N",27,5,39,"F",2,2,"R","","",39,0
2020,41145110,133169066,1,14-SEP-20,1,"N",11,5,41,"M",1,2,"R","","",41,0
2020,41145184,133169528,1,17-SEP-20,1,"N",39,5,32,"M",1,2,"R","","",32,0
2020,38381050,124064007,1,04-MAR-20,1,"N",48,5,26,"M",2,2,"N","","",26,0
2020,38381053,124060860,1,23-JAN-20,1,"N",16,5,44,"M",1,2,"R","","",44,0
2020,38381055,124064035,1,23-JAN-20,1,"N",45,5,43,"M",1,1,"R","","",43,0
2020,38376283,124064038,1,23-JAN-20,3,"N",45,5,22,"F",2,2,"U","","",22,0
2020,38381087,124064165,1,23-JAN-20,1,"N",23,5,45,"F",1,2,"R","","",45,0
2020,38376295,124064221,1,23-JAN-20,1,"N",51,5,18,"M",1,2,"R","","",18,0
2020,41145188,133169541,1,22-SEP-20,2,"N",62,5,36,"F",1,2,"R","","",36,0
2020,38381167,124064473,1,23-JAN-20,1,"N",51,5,60,"M",2,2,"R","","",60,0
2020,41142931,133169598,1,18-SEP-20,1,"N",51,5,16,"F",1,2,"R","R","",16,0
2020,38381192,124064576,1,23-JAN-20,1,"N",27,5,26,"M",1,1,"R","","",26,0
2020,38381198,124064596,1,22-JAN-20,1,"N",35,5,38,"F",1,2,"R","","",38,0
2020,41145219,133169697,1,19-SEP-20,1,"N",30,5,43,"F",1,2,"R","","",43,0
2020,41145231,133165192,1,19-SEP-20,1,"N",44,5,38,"M",2,2,"R","","",38,0
2020,38381505,124065913,1,19-MAR-20,1,"N",51,5,34,"M",2,2,"R","","",34,0
2020,41145269,133169923,1,22-SEP-20,1,"N",40,5,17,"M",2,2,"R","R","",17,0
2020,41142968,133169940,1,22-SEP-20,1,"N",16,5,27,"F",2,2,"R","","",27,0
2020,41142983,133165428,2,23-SEP-20,1,"N",21,5,34,"M",1,2,"N","","",34,0
2020,41145290,133170072,1,23-SEP-20,1,"N",51,5,28,"F",2,2,"R","","",28,0
2020,41142993,133170121,1,24-SEP-20,1,"N",27,5,20,"F",2,2,"R","","",20,0
2020,38381537,124065989,1,19-JAN-20,1,"N",51,5,15,"M",2,2,"R","R","",15,0
2020,38381542,124066003,1,19-JAN-20,1,"N",23,5,54,"F",1,2,"N","","",54,0
2020,41142995,133170156,1,08-FEB-20,1,"N",28,5,31,"M",1,2,"N","","",31,0
2020,41145309,133170175,1,24-SEP-20,1,"N",16,5,33,"M",1,2,"R","","",33,0
2020,41142997,133170180,1,24-SEP-20,1,"N",35,5,25,"M",1,2,"R","","",25,0
2020,41143000,133170191,1,24-SEP-20,1,"N",39,5,25,"M",2,2,"R","","",25,0
2020,38369225,124047890,1,16-MAR-20,2,"N",23,5,14,"F",1,2,"N","R","",14,0
2020,38374763,124047950,1,31-JAN-20,1,"N",51,5,30,"M",1,2,"N","","",30,0
2020,38369226,124047890,2,17-MAR-20,2,"N",23,5,14,"F",1,2,"N","R","",14,0
2020,38374744,124047903,1,16-MAR-20,1,"N",16,5,21,"M",2,2,"R","","",21,0
2020,38369282,124055546,1,08-MAR-20,1,"N",39,5,43,"M",2,2,"N","","",43,0
2020,38375107,124048995,1,10-FEB-20,1,"N",23,5,33,"F",1,2,"N","","",33,0
2020,38379802,124049194,1,01-FEB-20,2,"N",51,5,23,"F",1,2,"R","","",23,0
2020,38380379,124061147,2,13-MAR-20,1,"N",27,5,47,"M",2,2,"R","","",47,0
2020,38380378,124061147,1,13-MAR-20,1,"N",27,5,26,"F",1,2,"R","","",26,0
2020,38380383,124061178,1,30-JAN-20,2,"N",16,5,29,"M",1,2,"R","","",29,0
2020,38375608,124061274,1,24-FEB-20,1,"N",23,5,18,"F",2,2,"R","","",18,0
2020,38387191,124112323,1,07-MAR-20,3,"N",23,5,20,"M",2,,"N","","",20,0
2020,38387202,124107041,1,03-MAR-20,3,"N",2,5,21,"M",1,3,"N","","",21,0
2020,38387204,124107043,1,07-MAR-20,1,"N",16,5,18,"M",1,2,"R","","",18,0
2020,38387205,124107043,2,07-MAR-20,1,"N",16,5,18,"F",1,2,"R","","",18,0
2020,38387206,124107055,1,12-MAR-20,3,"N",51,5,84,"M",1,2,"R","","",84,0
2020,38387676,124107977,1,14-FEB-20,1,"N",16,5,14,"M",1,2,"N","R","",14,0
2020,38387691,124114063,1,27-MAR-20,3,"N",48,5,30,"M",1,2,"","","",30,0
2020,38387699,124107991,1,02-MAR-20,3,"N",16,5,29,"M",1,1,"R","","",29,0
2020,38390424,124114162,1,15-JAN-20,1,"N",23,5,28,"M",1,2,"N","","",28,0
2020,38387857,124114598,1,29-JAN-20,1,"N",16,5,45,"F",1,2,"U","","",45,0
2020,38388100,124108284,1,31-JAN-20,1,"N",48,5,48,"M",2,2,"N","","",48,0
2020,38387910,124108130,1,09-MAR-20,3,"C",5,5,27,"M",2,2,"R","","",27,0
2020,38388081,124108248,1,12-MAR-20,3,"N",63,5,26,"M",2,,"N","","",26,0
2020,38387962,124108175,1,25-MAR-20,2,"N",39,5,32,"M",1,2,"R","","",32,0
2020,38387970,124108181,1,28-FEB-20,1,"N",48,5,44,"M",1,2,"N","","",44,0
2020,38388061,124115222,1,29-JAN-20,1,"N",51,5,55,"M",1,1,"R","","",55,0
2020,38390487,124108237,1,27-MAR-20,3,"N",49,5,24,"M",1,,"R","","",24,0
2020,38387988,124115011,1,25-JAN-20,1,"N",51,5,15,"M",1,1,"R","R","",15,0
2020,38390479,124108192,1,28-MAR-20,1,"N",51,5,39,"M",1,2,"R","","",39,0
2020,38390478,124108192,2,28-MAR-20,1,"N",51,5,36,"F",1,2,"R","","",36,0
2020,38388072,124115264,1,30-JAN-20,1,"N",48,5,50,"M",1,2,"R","","",50,0
2020,38388015,124115096,1,26-MAR-20,1,"N",16,5,22,"M",1,2,"U","","",22,0
2020,38390482,124108209,1,09-MAR-20,2,"N",14,5,18,"M",1,2,"R","","",18,0
2020,38390489,124108243,1,29-MAR-20,1,"N",21,5,36,"F",1,2,"R","","",36,0
2020,38388077,124108245,1,12-MAR-20,2,"N",16,5,40,"M",2,,"U","","",40,0
2020,38390492,124115305,1,01-MAR-20,2,"N",16,5,20,"F",1,2,"N","","",20,0
2020,38388086,124115305,2,01-MAR-20,2,"N",16,5,20,"F",2,2,"N","","",20,0
2020,38388088,124108251,1,11-MAR-20,3,"N",28,5,64,"M",2,2,"U","","",64,0
2020,38388094,124115332,1,11-MAR-20,1,"N",27,5,31,"M",1,,"R","","",31,0
2020,38388096,124115358,1,31-JAN-20,1,"N",27,5,62,"M",0,,"N","","",62,0
2020,38390500,124108286,1,08-MAR-20,2,"N",16,5,26,"F",1,,"U","","",26,0
2020,38378340,124085106,1,10-FEB-20,1,"N",39,5,20,"M",2,2,"R","","",20,0
2020,38378343,124077819,1,10-FEB-20,1,"N",51,5,37,"M",1,1,"R","","",37,0
